task,embedding,kernel,R,R2,kendalltau,log_loss,SE
log_GFP,X_original_2_5.pkl,Matern5/2,0.643765860711,0.41055898215,0.447250597696,295.141217869,0.895336525701
log_GFP,X_small_3_7.pkl,Matern5/2,0.398222059372,0.157217221127,0.283286242121,332.208338052,1.28015218199
log_GFP,X_ChR_all_5_2.pkl,Matern5/2,0.0607972203637,0.00165983158633,0.0617691806129,351.034567425,1.51643742255
log_GFP,X_scrambled_1_1.pkl,Matern5/2,0.363175543896,0.128497061589,0.265724842426,336.958518384,1.32377691641
log_GFP,X_small_5_1.pkl,Matern5/2,-0.372926798515,-0.0150489550713,-0.232775483591,352.27838107,1.54181737838
log_GFP,X_ChR_all_3_4.pkl,Matern5/2,-0.0368736321985,-0.00940857684083,-0.124545144,351.73490565,1.53324987714
log_GFP,X_peak_2_6.pkl,Matern5/2,0.523703828727,0.267821723146,0.319713105847,317.088900676,1.11214851824
log_GFP,X_uniform_4_5.pkl,Matern5/2,0.552214098235,0.303165099771,0.373353618779,311.018989301,1.05846339102
log_GFP,X_ChR_data_2_2.pkl,Matern5/2,0.450723143806,0.202635338468,0.319278417735,328.093665169,1.21116394033
log_GFP,X_ChR_all_1_6.pkl,Matern5/2,0.350952626955,0.12135217402,0.229043947466,339.608217231,1.3346297051
log_GFP,X_scrambled_5_5.pkl,Matern5/2,0.557722464196,0.310731726239,0.375527059335,313.949957666,1.04696999838
log_GFP,X_original_4_3.pkl,Matern5/2,0.612187184768,0.371602660216,0.432992827646,302.329744363,0.954509567411
log_GFP,X_ChR_all_1_2.pkl,Matern5/2,0.288125265318,0.0769682344218,0.192958052597,345.098302905,1.40204707355
log_GFP,X_original_4_7.pkl,Matern5/2,0.62241539193,0.385614596876,0.44159965225,301.373866942,0.933226015185
log_GFP,X_scrambled_5_1.pkl,Matern5/2,0.502596590257,0.24911381727,0.326233427516,321.712702701,1.14056505347
log_GFP,X_uniform_4_1.pkl,Matern5/2,0.576383527337,0.327545304935,0.397609215388,308.744769109,1.02143086779
log_GFP,X_peak_2_2.pkl,Matern5/2,0.514972808497,0.26023092275,0.350489024125,320.186879565,1.12367863007
log_GFP,X_ChR_data_2_6.pkl,Matern5/2,0.437329238048,0.18987729406,0.296587698326,330.559850297,1.23054288209
log_GFP,X_small_5_5.pkl,Matern5/2,-0.363940921877,-0.015093903552,-0.224342534232,352.286724082,1.54188565326
log_GFP,X_ChR_all_5_6.pkl,Matern5/2,-0.280689241197,-0.00837726155555,-0.17687459248,351.564816675,1.53168335188
log_GFP,X_scrambled_1_5.pkl,Matern5/2,0.352591967308,0.119496554778,0.242947185394,338.849088306,1.33744831398
log_GFP,X_small_3_3.pkl,Matern5/2,0.511228822029,0.258576186513,0.349098022169,317.861918273,1.12619210597
log_GFP,X_original_2_1.pkl,Matern5/2,0.650840189837,0.418252388428,0.458987176701,295.459818904,0.883650559779
log_GFP,X_scrambled_3_7.pkl,Matern5/2,0.631474929468,0.393266435751,0.442903716583,298.187221115,0.921603188429
log_GFP,X_peak_4_4.pkl,Matern5/2,0.237327635488,0.0561147063538,0.117235383612,346.102635455,1.43372272014
log_GFP,X_small_1_1.pkl,Matern5/2,0.392278942246,0.152970268287,0.291197565747,334.290339232,1.2866031277
log_GFP,X_uniform_2_7.pkl,Matern5/2,0.592126865681,0.346097991148,0.409084981526,307.154817169,0.993250104804
log_GFP,X_ChR_data_4_1.pkl,Matern5/2,0.42000733393,0.176325828705,0.300934579439,330.209861677,1.25112699745
log_GFP,X_uniform_2_6.pkl,Matern5/2,0.618006990506,0.380005622449,0.435861769181,300.666689279,0.941745815341
log_GFP,X_peak_4_5.pkl,Matern5/2,0.264226162605,0.0689490368067,0.135057596175,344.878531927,1.41422790303
log_GFP,X_scrambled_3_6.pkl,Matern5/2,0.648989216237,0.417246623651,0.456205172789,294.641227466,0.885178274875
log_GFP,X_small_3_2.pkl,Matern5/2,0.53213538358,0.279204157965,0.369615301022,314.821200694,1.09485907055
log_GFP,X_scrambled_1_4.pkl,Matern5/2,0.438717970212,0.191660396766,0.298848076505,330.257630785,1.22783442283
log_GFP,X_ChR_all_5_7.pkl,Matern5/2,-0.280735596546,-0.0083791968677,-0.17765703108,351.565009391,1.53168629154
log_GFP,X_small_5_4.pkl,Matern5/2,-0.363887955025,-0.0153713320143,-0.226515974788,352.315849545,1.54230705562
log_GFP,X_ChR_all_3_1.pkl,Matern5/2,0.288251917453,0.0766093354297,0.162008259074,343.926973209,1.40259222627
log_GFP,X_ChR_data_2_7.pkl,Matern5/2,0.383904130895,0.142210857323,0.292066941969,336.570571132,1.30294622792
log_GFP,X_peak_2_3.pkl,Matern5/2,0.48144092305,0.226128832614,0.310323842643,325.443325097,1.17547829446
log_GFP,X_original_4_6.pkl,Matern5/2,0.632022456776,0.396776864258,0.448989350141,300.307036939,0.916270992724
log_GFP,X_ChR_all_1_3.pkl,Matern5/2,0.370596698203,0.136967846449,0.268767659205,337.512921592,1.31091014458
log_GFP,X_ChR_all_1_1.pkl,Matern5/2,0.484758756915,0.23092101768,0.337622256031,326.170941335,1.16819916356
log_GFP,X_original_4_4.pkl,Matern5/2,0.63387099227,0.398045149291,0.447076722452,297.979407955,0.914344520218
log_GFP,X_scrambled_5_2.pkl,Matern5/2,0.516612194336,0.260529925409,0.341621386655,317.175326543,1.1232244574
log_GFP,X_peak_2_1.pkl,Matern5/2,0.544647013634,0.29474118362,0.375787872202,316.823245008,1.07125897122
log_GFP,X_uniform_4_2.pkl,Matern5/2,0.618739092712,0.380499162905,0.439860899804,302.934825149,0.940996147803
log_GFP,X_ChR_data_2_5.pkl,Matern5/2,0.456734576092,0.207519059218,0.31597478809,327.748625014,1.20374577051
