task,embedding,kernel,R,R2,kendalltau,log_loss,SE
T50,X_ChR_data_4_4.pkl,Matern5/2,0.403621524735,0.155950160776,0.276415741986,750.177278419,27.973223514
T50,X_scrambled_3_3.pkl,Matern5/2,0.923025626375,0.850030209957,0.740318249997,530.506610621,4.97024969648
T50,X_original_2_5.pkl,Matern5/2,0.929257505398,0.863095914995,0.758750551279,519.194971768,4.53723037653
T50,X_small_3_7.pkl,Matern5/2,0.803433996585,0.635445966849,0.600769222754,646.813141704,12.0819304481
T50,X_ChR_all_5_2.pkl,Matern5/2,0.0141033317359,-0.00767084669531,0.00268231249999,769.131966653,33.3958973905
T50,X_scrambled_1_1.pkl,Matern5/2,0.644842301407,0.414843544031,0.455580461536,704.607586354,19.393063742
T50,X_small_5_1.pkl,Matern5/2,-0.325512187723,-0.0113563491475,-0.213690895832,768.845791125,33.5180411065
T50,X_ChR_all_3_4.pkl,Matern5/2,0.818354604704,0.665438205281,0.608541051279,642.005896494,11.0879374985
T50,X_peak_2_6.pkl,Matern5/2,0.863530930474,0.744962881404,0.658266998394,599.532631163,8.45235671084
T50,X_uniform_4_5.pkl,Matern5/2,0.932006853496,0.868347164883,0.767691592945,516.326149182,4.36319517146
T50,X_ChR_data_2_2.pkl,Matern5/2,0.914371213917,0.833976548095,0.736879387817,548.123317243,5.50229490355
T50,X_ChR_all_1_6.pkl,Matern5/2,0.718387764211,0.512076148952,0.524907923074,683.109907001,16.1706125739
T50,X_scrambled_5_5.pkl,Matern5/2,0.913647815563,0.834233661797,0.723399048074,545.075056032,5.49377372541
T50,X_original_4_3.pkl,Matern5/2,0.933683690284,0.87098844215,0.76817303365,515.397799541,4.27565882477
T50,X_ChR_all_1_2.pkl,Matern5/2,0.768298451137,0.588324166851,0.566174269228,660.099193176,13.6436257207
T50,X_original_4_7.pkl,Matern5/2,0.934476074446,0.872871349138,0.766040939099,512.964134179,4.21325613766
T50,X_scrambled_5_1.pkl,Matern5/2,0.918554934022,0.843222125985,0.740180695509,532.537842955,5.19588098719
T50,X_uniform_4_1.pkl,Matern5/2,0.930227579,0.86470333947,0.760951423073,519.051938746,4.4839576407
T50,X_peak_2_2.pkl,Matern5/2,0.882688583556,0.777617827205,0.676630522433,587.042658589,7.37011718509
T50,X_ChR_data_2_6.pkl,Matern5/2,0.911121923317,0.829352497713,0.727250573715,548.693238675,5.65554366786
T50,X_small_5_5.pkl,Matern5/2,-0.325387160636,-0.0113518484236,-0.215479104166,768.840383273,33.5178919449
T50,X_ChR_all_5_6.pkl,Matern5/2,0.125673691756,0.0154571879867,-0.150347054486,765.848073959,32.6293956348
T50,X_scrambled_1_5.pkl,Matern5/2,0.709701785233,0.502151159615,0.502280209934,685.416900599,16.4995433221
T50,X_small_3_3.pkl,Matern5/2,0.865963361608,0.746340561693,0.66603882692,597.255961211,8.40669808163
T50,X_original_2_1.pkl,Matern5/2,0.923511128894,0.851831946375,0.747264751599,525.751428447,4.91053713784
T50,X_scrambled_3_7.pkl,Matern5/2,0.933357646187,0.870325821477,0.761501641022,513.101758098,4.29761918226
T50,X_peak_4_4.pkl,Matern5/2,0.609855676086,0.371232429171,0.421398171472,718.107949762,20.8384090368
T50,X_small_1_1.pkl,Matern5/2,0.738416963633,0.543877298254,0.546916641023,675.570005413,15.1166692923
T50,X_uniform_2_7.pkl,Matern5/2,0.924408808312,0.853927759268,0.749121737176,526.242313398,4.84107839288
T50,X_ChR_data_4_1.pkl,Matern5/2,0.547614540003,0.297325343772,0.375111086537,728.205037964,23.2878134713
T50,X_uniform_2_6.pkl,Matern5/2,0.925209018633,0.855225454065,0.75015339583,529.041048179,4.79807061665
